Started At,Completed At,Completion Status,Device Type,Browser,Organization Uuid,Segment,Organizationscountry,Utm Medium,Utm Source,Utm Campaign,1. 1. Wie haben Sie von iZettle gehört?,"2. 2. Wie zufrieden sind Sie insgesamt mit iZettle, auf einer Skala von 1 bis 10?","3. 3. Wie wahrscheinlich ist es, dass Sie iZettle einem Freund oder Kollegen weiterempfehlen werden?","4.1. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: dem Kartenleser","4.2. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unserer Kommunikation (z.B. betreffend neuer Funktionen, Tipps & Tricks, Updates)","4.3. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unseren Transaktionsgebühren","4.4. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: dem Transaktionslimit pro Kartenzahlung","4.5. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: dem Quittungsversand an Ihre Kunden","4.6. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: der Annahme von Zahlungen","4.7. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unseren Überweisungen","4.8. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unserer Verkaufsübersicht, Excel / PDF Berichte","4.9. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: unserem Kundenservice","4.10. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: der Kompatabilität mit Zubehör (z.B. Drucker, Ständer, Scanner, etc.)","4.11. 4. Auf einer Skala von 1-5, wie zufrieden sind Sie mit: Ihrem Nutzerkonto auf my.iZettle.com","5. 5. Welche der folgenden Produkte, Services bzw. Lösungen für kleine Unternehmen bietet iZettle Ihres Wissens oder Ihrer Meinung an?",,,,,,,,,,,"6. 6. Wir suchen immer nach Wegen, unseren Dienst für unsere Kunden zu verbessern. Bitte teilen Sie uns mit, ob es
etwas gibt, mit dem Sie besonders unzufrieden sind:","7. 7. Wir suchen immer nach Wegen, unseren Dienst für unsere Kunden zu verbessern. Bitte teilen Sie uns mit, ob es eine Funktionalität gibt, die Ihnen bei unserem Dienst derzeit fehlt:"
2019-06-13 19:07:50 UTC,2019-06-13 19:16:15 UTC,completed,ios,Safari 12.1.1,85605a40-6ef4-11e8-81a7-7f0a33ab45e0,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,6,1,4,NA,2,2,NA,5,5,4,1,NA,4,Software-Erweiterungen für Treueprogramme und CRM,Tools für das Personalmanagement,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,Point-of-Sale-System,Tools zur Bestandsverwaltung,Keine der genannten,Verwendung des Kartenlesera mit mehreren Mitarbeitern: Anmeldung zu Aufwändig. Auch bleibt mir der einzige Kontakt mit dem Kundenservice in nachhaltig schlechter Erinnerung.,Knappe Quartalsübeesixht der Einnahmen versus Ihre Kostem für die Steuer.
2019-06-13 19:19:24 UTC,2019-06-13 19:22:36 UTC,completed,android,Chrome 67.0.3396.87,a0fbe846-475c-11e9-a0fd-c92e29f47027,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,NA,3,4,5,5,NA,5,NA,NA,4,,,,,Kartenleser,,,,,,,Ich bin zufrieden,Es fehlt nichts
2019-06-13 21:03:24 UTC,2019-06-13 21:05:26 UTC,completed,ios,Safari 12.1,8192d350-471d-11e9-ad53-5b8c019ddc0e,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,9,9,4,5,4,5,5,5,4,5,5,5,5,,Tools für das Personalmanagement,Geschäftsfinanzierung,,Kartenleser,,,,,,,Nur weiter so,Keine Idee
2019-06-15 18:45:18 UTC,2019-06-15 18:47:30 UTC,completed,windows,Firefox 67.0,95c03af0-7083-11e8-b8b4-9cd369a23b25,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),7,7,4,3,2,2,3,3,4,3,1,2,4,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,,,,Kundenservice und Erreichbarkeit,Buchhaltung
2019-06-15 20:05:51 UTC,2019-06-15 20:08:08 UTC,completed,windows,Chrome 75.0.3770.90,04722890-48bb-11e9-ac8e-1e94844d8c51,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,5,5,5,NA,NA,5,5,5,NA,NA,5,,,,,Kartenleser,,,,,,,Bisher alles bestens,Bisher nicht
2019-06-16 16:00:36 UTC,2019-06-16 16:05:26 UTC,completed,android,Chrome 74.0.3729.157,39b6a3b0-7160-11e8-a4ec-47181895483f,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,7,7,5,5,4,3,5,5,5,5,1,3,5,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",,Buchhaltungs-Tools,,Rechnungsstellung,Point-of-Sale-System,,,Support,Kassenbuchfunktion
2019-06-16 18:41:22 UTC,2019-06-16 18:46:56 UTC,completed,android,Chrome 74.0.3729.157,78005588-49bb-11e9-8770-5677b283e5c4,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,4,3,3,NA,4,5,NA,NA,4,4,,,,,Kartenleser,,,,,,,Nein,Nein
2019-06-16 20:38:24 UTC,2019-06-16 20:40:34 UTC,completed,ios,Safari 12.1,5044e782-497c-11e9-a346-a3e4dc9b8d9f,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,5,5,4,4,NA,5,5,5,5,5,5,,,,,,,,,,,Keine der genannten,Alles bestens,Nein
2019-06-17 09:56:48 UTC,2019-06-17 09:59:38 UTC,completed,android,Chrome 74.0.3729.157,cf377666-48cf-11e9-bdbe-2655b714bdf6,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,4,4,3,3,4,4,5,5,4,NA,4,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,Tools zur Bestandsverwaltung,,Alles ok,Keine
2019-06-17 18:24:23 UTC,2019-06-17 18:26:46 UTC,completed,android,Chrome 75.0.3770.67,e1961be8-4a76-11e9-9997-aa4d547ec36c,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),9,10,4,3,5,NA,4,3,5,3,NA,NA,3,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,,,,,"Ich würde mir eine monatliche Quittung wünschen, wo die Gebühren monatsweise ausgewiesen sind.",nein
2019-06-17 19:04:01 UTC,2019-06-17 19:11:57 UTC,completed,ios,Safari 12.1.1,f2bc77be-4a1c-11e9-b412-4d9398072041,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,8,9,3,5,4,NA,3,5,5,4,5,3,4,,,,,Kartenleser,,,,,,,"Keine Angabe von Kundennamen auf der Quittung. Ich muss vergleichen, welcher Beleg zu welchem Kunden gehört. Auch wäre es hilfreich, wenn in der Überweisung-E-Mail der eigentlich gezahlte Betrag oder Kundenname zwecks Zuordnung aufgeführt wäre.",Weiß nicht.
2019-06-18 06:38:29 UTC,2019-06-18 06:41:26 UTC,completed,windows,Firefox 67.0,b86c50fe-4a29-11e9-8ff5-8141acd6adf4,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),8,8,5,4,4,4,NA,4,5,4,4,NA,NA,,,,,,,,,,,Keine der genannten,"ich habe noch ein Problem wenn ich mit PFAND arbeite, haben Sie für diesen Fall eine Lösung?",Pfand-System. Pfandrückgabe
2019-06-18 15:37:39 UTC,2019-06-18 15:39:44 UTC,completed,windows,Firefox 67.0,dbba3280-72ff-11e8-a73d-2f7839756ae5,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Online Werbung,10,10,5,5,3,NA,3,5,5,5,NA,NA,5,,,Geschäftsfinanzierung,,Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,Point-of-Sale-System,Tools zur Bestandsverwaltung,,Vielzahl der Akzeptierten Karten.,?
2019-06-18 15:46:21 UTC,2019-06-18 15:51:10 UTC,completed,android,Chrome 67.0.3396.87,228afc80-72d3-11e8-b374-98c0b0fb3ea4,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,4,5,4,5,3,5,5,5,5,5,5,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,,,,,Kann nichts angeben bei meiner Nutzung alles ok,Einer meiner  Kunden meinte das die Rechnung von euch nicht taugte.
2019-06-18 18:31:43 UTC,2019-06-18 18:36:47 UTC,completed,ios,Safari 12.1.1,5636b120-7321-11e8-859c-9b3d2b8dbcd6,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, Ich habe etwas mit iZettle bezahlt oder jemand anderen dabei zugesehen,10,10,5,5,5,NA,5,5,5,4,5,NA,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,Point-of-Sale-System,,,Ich bin mit dem Gesamtpaket äußerst zufrieden.,"Mir fällt nichts ein, das meiner Meinung nach fehlen würde. Ich würde mir nur eine übersichtlicher Monatsabrechnung wünschen. Also eine, die auf eine A4 Seite passt."
2019-06-18 20:31:34 UTC,2019-06-18 20:39:37 UTC,completed,android,Chrome 67.0.3396.87,1d472bca-4af2-11e9-87af-fbde8fe7795f,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),8,10,4,4,4,5,5,5,5,4,5,5,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,,Rechnungsstellung,,,,,Die Trennung des gesamten Tagesumsatzes in Karte und Bar sowie 7% und 19 %  MwSt
2019-06-19 19:28:43 UTC,2019-06-19 19:36:26 UTC,completed,ios,Safari 12.1.1,881f8ed8-4c0a-11e9-bdc5-25dab44413b2,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Soziale Medien,10,10,5,4,2,2,5,5,4,4,5,NA,5,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,Point-of-Sale-System,Tools zur Bestandsverwaltung,,"Es sollte gleichzeitig ein Kassenbuch mit integriert sein, sodass alle Vorgänge mit kassenendbestand erfasst werden",Integriertes Kassenbuch
2019-06-20 07:02:51 UTC,2019-06-20 07:05:18 UTC,completed,ios,Safari 12.1.1,644e2896-4bd5-11e9-a111-2b1d95f272a6,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Online Werbung,7,9,4,4,3,3,4,4,4,4,NA,4,3,,,,,,,,,,,Keine der genannten,Xxx,Xxx
2019-06-20 19:46:12 UTC,2019-06-20 19:52:19 UTC,completed,ios,Safari 12.1.1,ebdf0882-4ce5-11e9-a3d7-4e1b930410ba,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,9,9,4,4,3,NA,NA,4,5,5,4,NA,4,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,,,,,Aktuell keine Beanstandungen,"Ich kann keine Gutscheine, die eingelöst werden, im System verbuchen."
2019-06-20 22:09:46 UTC,2019-06-20 22:12:25 UTC,completed,ios,Safari 11.0,ff048526-4c96-11e9-8b36-16ca3eab8d28,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,5,3,4,3,3,5,5,NA,NA,NA,5,,,,,Kartenleser,,,,,,,Alles gut,Kein
2019-06-21 08:42:25 UTC,2019-06-21 08:47:35 UTC,completed,windows,Firefox 67.0,8ad8b238-4cac-11e9-a316-c392198d133f,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, Ich habe etwas mit iZettle bezahlt oder jemand anderen dabei zugesehen,8,10,4,1,3,4,5,4,5,4,3,NA,4,,,,,Kartenleser,,,,Point-of-Sale-System,,,"Neue Funktionen und Verbesserungen werden bei Updates nicht kommuniziert. Wir hätten gerne auch die Quittungsnummer in der App angezeigt, nicht nur im Webinterface auf dem PC.",Die Quittungsnummer in der App
2019-06-21 09:20:12 UTC,2019-06-21 09:26:52 UTC,completed,windows,Internet Explorer 11.0,ed65e012-4cb4-11e9-ab22-54d878ddfd44,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,8,10,5,NA,2,NA,5,5,2,3,NA,NA,3,,,,,Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,,,,Für mich als Kleinunternehmerin sind die Gebühren etwas zu hoch.,nein
2019-06-21 11:17:18 UTC,2019-06-21 11:20:00 UTC,completed,ios,Safari 12.1.1,874a12d0-6e39-11e8-81ea-4f059f738284,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,4,3,3,4,5,5,4,4,4,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,Tools zur Bestandsverwaltung,,..,....
2019-06-21 12:30:07 UTC,2019-06-21 12:32:45 UTC,completed,windows,Firefox 67.0,9a7994d0-7266-11e8-a34d-13a459c728fb,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,5,3,4,NA,4,5,4,NA,NA,NA,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,,,,Bin zufrieden.,Fällt mir nichts ein.
2019-06-21 16:06:43 UTC,2019-06-21 16:10:15 UTC,completed,ios,Safari 12.1.1,46f6cea0-7530-11e8-98fd-c123ae554d73,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),10,10,4,3,2,3,4,5,5,5,3,5,4,,,Geschäftsfinanzierung,,Kartenleser,,,,,,,Das die Finanzierung zwischen nicht aufgestockt werden kann obwohl das ich schon 40% bezahlt habe innerhalb kurzer Zeit,Schnellere E-Mail Bearbeitung
2019-06-21 21:23:04 UTC,2019-06-21 21:29:56 UTC,completed,android,Firefox 67.0,12dd97ee-4bf8-11e9-adc6-ec7e0417db93,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,9,10,5,4,5,4,4,4,4,5,4,NA,4,,,,,Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,,,,Die Verbindung zwischen Handy und dem Lesegerät bricht mehrmals ab und muss wiederholt werden. Oft 3 bis 5 mal,Hab ich moch nicht fest gestellt.
2019-06-22 17:06:41 UTC,2019-06-22 17:08:56 UTC,completed,windows,Firefox 66.0,f4c925d0-7604-11e8-a700-d35b91dea6bf,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Soziale Medien,10,10,5,5,5,5,5,5,5,5,5,5,5,Software-Erweiterungen für Treueprogramme und CRM,,Geschäftsfinanzierung,,Kartenleser,Buchhaltungs-Tools,,Rechnungsstellung,,,,Wir sind sehr zufrieden,nein
2019-06-23 08:06:37 UTC,2019-06-23 08:08:57 UTC,completed,android,Chrome 74.0.3729.157,bb281060-753d-11e8-a287-bcf3879da012,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,NA,5,5,5,4,5,5,5,5,NA,5,Software-Erweiterungen für Treueprogramme und CRM,,,,Kartenleser,Buchhaltungs-Tools,,Rechnungsstellung,,,,Nein,Nein
2019-06-23 10:46:03 UTC,2019-06-23 10:49:01 UTC,completed,windows,Firefox 67.0,910bf3b0-75ff-11e8-83a5-8af10ef4d81d,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),10,10,5,5,4,4,3,5,4,5,5,NA,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,Point-of-Sale-System,,,Nein. Bin zufrieden.,Nein.
2019-06-23 14:09:49 UTC,2019-06-23 14:14:34 UTC,completed,windows,Microsoft Edge 17.17134,807380f6-4d84-11e9-b492-bc4efc9d1369,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,5,4,5,NA,5,5,5,NA,NA,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,Point-of-Sale-System,,,keinerlei Beanstandungen,einen frei definierbaren Zeitraum zur Darstellung von Einzelpositionen
2019-06-23 16:10:41 UTC,2019-06-23 16:12:08 UTC,completed,ios,Safari 12.1,d81a3d30-76d5-11e8-a2f7-74fe3e463d6e,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),8,9,5,5,3,4,4,5,5,5,4,4,4,,,,,Kartenleser,,,,,,,Nein,Kundenkarten Management
2019-06-23 18:56:25 UTC,2019-06-23 18:58:58 UTC,completed,ios,Safari 12.1.1,94bcf006-4ed8-11e9-a864-df8ed4c88e78,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,5,5,5,NA,5,5,5,5,5,5,5,,,,,,,,,,,Keine der genannten,Nein,Nein
2019-06-23 19:34:48 UTC,2019-06-23 19:40:52 UTC,completed,mac,Safari 12.1.1,5e489c9a-4efc-11e9-ac53-030c7c05199b,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Online Werbung,9,10,5,5,3,3,5,4,4,5,3,4,4,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,,Rechnungsstellung,,Tools zur Bestandsverwaltung,,"Manche/teilweise legen die Kunden die Karte nicht richtig in dem Kartenleser ein, sodass die Karte dann nicht erkannt wird. Dies kam schon drei Mal bei uns vor. Zudem ist die Anschaffung von weiteren Produkten sehr teuer. Jedoch reicht unsererseits der Kartenleser völlig aus.
Ansonsten ist dieses System echt hervorragend und sind super zufrieden, so schnell die Kunden per Karte bezahlen zu lassen.",derzeit keine
2019-06-23 19:44:53 UTC,2019-06-23 19:48:49 UTC,completed,mac,Safari 12.1.1,22dea190-4f01-11e9-94c8-5e550f4b86b6,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,8,8,5,5,1,NA,5,5,5,5,5,5,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,,Tools zur Bestandsverwaltung,,Im Vergleich zu meinem alten EC-Kartenlesegerät sind die Transaktionsgebühren unerwartet hoch. Allerdings fällt die monatlichen Grundgebühr weg. Für mich rechnet es sich wahrscheinlich trotzdem. Für jemanden der jeden Tag EC-Zahlungen entgegennimmt wahrscheinlich eher nicht.,.
2019-06-24 17:05:08 UTC,2019-06-24 17:09:10 UTC,completed,android,Chrome 67.0.3396.87,08e81e94-4f04-11e9-8c10-1300aa586ac5,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,9,9,5,4,4,4,4,5,5,5,4,NA,4,,,,,Kartenleser,,,,,,,'-,Nein
2019-06-25 15:30:56 UTC,2019-06-25 15:33:52 UTC,completed,ios,Safari 12.1.1,1a20ee50-7851-11e8-b8ea-fe997338b11c,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),8,8,4,4,3,4,NA,4,NA,NA,3,NA,4,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,Rechnungsstellung,Point-of-Sale-System,,,,...
2019-06-25 18:19:43 UTC,2019-06-25 18:26:22 UTC,completed,android,Chrome 67.0.3396.87,232e3c20-788b-11e8-b48e-1dd7f898e0a0,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internetsuche (Google),8,8,5,3,5,4,1,4,5,5,3,2,4,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,,,,"Mein kleiner Bondrucker, neu gekauft  funktioniert noch nicht mit izettle.",Nein
2019-06-25 19:08:37 UTC,2019-06-25 19:11:09 UTC,completed,ios,Safari 12.1.1,4ba818c2-50c3-11e9-b42e-b74746e78738,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,5,5,5,5,5,5,5,5,5,5,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,Point-of-Sale-System,,,Für mich alles perfekt....,Nein
2019-06-25 20:56:43 UTC,2019-06-25 20:59:43 UTC,completed,windows,Chrome 75.0.3770.100,a80d95dc-507e-11e9-bffb-9d44ea3d336e,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,4,4,4,4,5,5,5,4,NA,5,Software-Erweiterungen für Treueprogramme und CRM,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,Point-of-Sale-System,,,zur zeit ist alles ok.,fällt mir jetzt nichts ein.
2019-06-26 05:43:21 UTC,2019-06-26 07:20:32 UTC,completed,windows,Chrome 75.0.3770.100,277b2a36-505d-11e9-b87a-4b2b41447a1f,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),6,8,3,4,4,NA,3,3,NA,4,NA,NA,4,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,,,,,,"Der Kartenleser erkennt oft das Smartphone nicht, bzw. umgedreht. Kann auch am Smartphone liegen, das weiß ich nicht.",Die Möglichkeit der kontaklosen Bezahlung.
2019-06-26 05:58:07 UTC,2019-06-26 06:01:11 UTC,completed,windows,Firefox 67.0,76604200-505b-11e9-9a05-3d914e426add,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,5,5,4,4,4,5,5,5,5,NA,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,Point-of-Sale-System,,,ich bin rundum zufrieden,alles ok
2019-06-26 13:20:18 UTC,2019-06-26 13:23:33 UTC,completed,android,Chrome 75.0.3770.101,3c2f2f20-7842-11e8-af7e-0a0464d90331,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,10,10,5,5,5,5,NA,5,5,5,5,NA,5,,,,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,,,,,,,Alles ok,Alles ok
2019-06-26 17:29:58 UTC,2019-06-26 17:35:50 UTC,completed,windows,Chrome 75.0.3770.100,d4083660-7951-11e8-95cc-d80b6ab5e421,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jemand hat mir iZettle empfohlen,5,9,5,1,3,NA,5,5,5,4,1,NA,3,,,,,Kartenleser,,Tools zur Umsatzverfolgung und ‑auswertung,,,,,"Ich habe bis heute keine Rechnung für den iZettle erhalten. diese sollte aus Schweden kommen, kam aber nie, auch nicht nach Aufforderung. Das ist jetzt fast 1 Jahr her!","nein, wüsste keine"
2019-06-26 18:52:44 UTC,2019-06-26 19:02:01 UTC,completed,ios,Safari 12.1.1,5fb803ba-515c-11e9-9499-705c63156512,3M,DE,email,crm,EU_DE_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internetsuche (Google),10,10,4,4,4,5,NA,5,5,5,5,5,5,,,Geschäftsfinanzierung,"Hardware-Erweiterungen für Kassensysteme (z. B. Belegdrucker, Barcodescanner)",Kartenleser,Buchhaltungs-Tools,Tools zur Umsatzverfolgung und ‑auswertung,Rechnungsstellung,Point-of-Sale-System,Tools zur Bestandsverwaltung,,"Es wird für die Möglichkeit der Rechnungsstellung geworben. Wenn man dann die entsprechenden Links verfolgt, wird man in die Irre geführt. Letztendlich kann man dann keine Kunden eingeben, sondern es soll eine Emailadressen-Freischaltung des Kunden für Newsletter erfolgen!?",Nein
