Started At,Completed At,Completion Status,Device Type,Browser,Organization Uuid,Segment,Organizationscountry,Utm Medium,Utm Source,Utm Campaign,1. 1. Hoe ben je in aanraking gekomen met iZettle?,2. 2. Hoe tevreden ben je over het algemeen met iZettle op een schaal van 1 tot 10?,3. 3. Hoe waarschijnlijk is het dat u iZettle zou aanbevelen aan een vriend of collega?,4.1. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Verkooprapportages,4.2. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Klantenondersteuning,4.3. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Stortingen,4.4. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Het totale bedrag die je per kaartbetaling kunt accepteren,4.5. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Accepteren van betalingen,"4.6. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Compatibiliteit met accessoires (b.v. met printers, houders, barcode scanners, etc.)",4.7. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Kaartlezer,4.8. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Het aanbieden van bonnen aan je klanten,4.9. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Je account op my.izettle.com,4.10. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Transactietoeslagen,"4.11. 4. Geef aan op een schaal van 1 tot 5 hoe tevreden je bent met: Onze communicatie (over b.v. over nieuwe functies, tips, account updates, etc.)","5. 5. Van welke van de volgende producten, diensten of oplossingen weet je, of denk je, dat iZettle ze kan aanbieden aan kleine bedrijven?",,,,,,,,,,,6. 6. We zijn altijd op zoek naar manieren om te groeien en de service voor onze klanten te kunnen verbeteren. Geef alsjeblieft aan (en zo ja wat) of er specifiek iets is waar je ontevreden over bent: ,7. 7. We zijn altijd op zoek naar manieren om te groeien en de service voor onze klanten te kunnen verbeteren. Geef alsjeblieft aan (en zo ja wat) of je een bepaalde functie mist in onze dienst:
2019-05-22 21:01:58 UTC,2019-05-22 21:05:24 UTC,completed,ios,Safari 12.1,e3ab6120-5d70-11e8-8b81-f0ad7b30f633,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,9,10,5,5,5,5,5,5,5,5,5,5,5,,Tools voor boekhouding,,,,,,,,,,Soms last van storing in de app.,Nee
2019-05-23 06:57:04 UTC,2019-05-23 07:12:00 UTC,completed,windows,Internet Explorer 11.0,f44d3380-5da4-11e8-9b1c-aad8c9afe31c,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,NA,5,5,5,NA,5,5,5,4,5,,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,nvt,nvt
2019-05-23 11:53:26 UTC,2019-05-23 11:55:44 UTC,completed,mac,Safari 12.1.1,7c7babc8-35c3-11e9-8be1-e2909ad5efb5,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, Ik betaalde voor iets of zag iemand anders iets betalen met iZettle,9,9,NA,NA,NA,5,5,NA,5,NA,5,3,5,,,,,Kaartlezer,,,,,,,nvt,nvt
2019-05-23 23:19:44 UTC,2019-05-23 23:36:48 UTC,completed,ios,Safari 12.1,94d9d9d0-5e80-11e8-9313-feffdf3cdc96,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Online advertenties,7,6,4,2,3,4,4,4,4,4,2,1,3,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"Makkelijker kunnen wisselen van personeel die op dat moment kassa bedient. Personeel moet nu inloggen op eigen account wat veel te lang duurt. Ze zien nu de omzetten. 
Op pinapparaat aangeven dat betaling gelukt of niet gelukt is. 
Rapportage uitdraai is nog niet te krijgen zoals ik wil
Seizoenartikelen tijdelijk weg kunnen zetten/verbergen
Grafiekjes zou wel leuk zijn
De kosten mogen echt wel wat lager. Of kortingen hoger. Er blijft relatief veel geld achter bij iZettle
Weegschaal kunnen koppelen aan kassa
Retourbedrag in kunnen voeren
Korting over 1 afzonderlijk product ipv over alle ingevoerde producten",Zie vraag 6
2019-05-24 06:47:14 UTC,2019-05-24 06:51:45 UTC,completed,windows,Chrome 74.0.3729.169,3a0f0890-5eb7-11e8-ace4-795646d11772,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,via  vriendin,8,8,5,4,4,4,4,4,4,4,NA,4,4,,Tools voor boekhouding,,,,,,,,,,geen idde,nvt
2019-05-24 07:27:48 UTC,2019-05-24 07:36:52 UTC,completed,windows,Firefox 67.0,e3e93620-5e70-11e8-9999-045914adb104,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),6,3,NA,2,3,NA,4,4,4,NA,2,1,3,Tools om verkopen te volgen en te analyseren,,,Tools voor inventarisbeheer,Kaartlezer,Point-of-sale-systeem,Loyaliteits/CRM-add-on,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"Het is te duur! Vooral bij grotere bedragen betaal je relatief veel voor de transactie. Een vast bedrag zou beter zijn, of een flexibel percentage ahv het bedrag; hoe hoger hoe lager het percentage. En uiteraard icm omzet.
Tevens is iZettle relatief onbekend in Nederland, en wordt er met wantrouwen naar de scanner gekeken.",Vrij compleet voor mijn Retail activiteiten
2019-05-24 14:42:17 UTC,2019-05-24 14:46:34 UTC,completed,windows,Microsoft Edge 18.17763,02ec2970-5db7-11e8-a801-dc5175194321,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,5,5,5,5,5,NA,NA,NA,5,3,5,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,,Kaartlezer,Point-of-sale-systeem,Loyaliteits/CRM-add-on,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)", Zakelijke financiering,,,Afhankelijk zijn van je telefoon,zonder telefoon
2019-05-24 15:23:42 UTC,2019-05-24 15:27:54 UTC,completed,android,Chrome 57.0.2987.108,d78e4da0-5f2b-11e8-ac02-2694a12100e2,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Vriend,3,3,4,3,2,2,2,1,4,NA,NA,NA,1,,,,,,,,,,Geen van het bovengenoemde,,De app Werk niet op mijn GSM meizu m5,M
2019-05-24 17:59:35 UTC,2019-05-24 18:02:29 UTC,completed,ios,Safari 12.1,53eb4950-5ecf-11e8-9899-d767b0482ee5,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),8,8,5,4,5,5,5,5,2,4,5,3,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)", Zakelijke financiering,,,Aangeven dat je een betaling reeds hebt ontvangen. Of deel cash en deel pin. Trade in voor je oude reader,Zie vorige vraag
2019-05-24 18:26:56 UTC,2019-05-24 18:30:35 UTC,completed,ios,Safari 12.0,122e4ad0-5f56-11e8-af75-9a18b0c17dd8,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,7,7,5,3,2,NA,3,4,3,NA,5,2,2,,,,,,,,, Zakelijke financiering,,,Afhandelen van mailcontact. Bluetooth verbinding tussen apparaat en telefoon.,Geen
2019-05-24 19:21:35 UTC,2019-05-24 19:24:09 UTC,completed,ios,Safari 12.1,f5263bba-3726-11e9-8e12-ad99b8fa663f,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,9,9,5,5,3,5,5,5,5,5,5,5,5,,,,,,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"Het geld mag sneller bank komen en ook in de weekend gewoon het geld overmaken het liefst dat het get op zelfde dag als de kaartbetalingn
Is gedaan",Nee
2019-05-24 19:28:21 UTC,2019-05-24 19:31:54 UTC,completed,windows,Chrome 74.0.3729.157,da307380-5f9e-11e8-b55c-dd28dc33e65d,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,7,4,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,Geen van het bovengenoemde,,xxx,xxx
2019-05-24 20:02:10 UTC,2019-05-24 20:06:28 UTC,completed,windows,Microsoft Edge 17.17134,f484a300-5f6c-11e8-a4a7-c9ba164ac8e8,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,5,5,4,4,5,3,5,4,5,4,4,3,4,,Tools voor boekhouding,,,,,,, Zakelijke financiering,,,"iZettle is met E-boekhouden te koppelen.
Maar zet aldoor transacties tot en met 2 maanden terug.
Zou fijn zijn als dat niet gebeurde en het gewoon real time bleef.
Dan zijn transacties beter te veranderen bijvoorbeeld qua grootboekrekening.",Goede boekhoud koppeling!
2019-05-25 06:18:49 UTC,2019-05-25 06:21:20 UTC,completed,mac,Safari 11.1.2,383cd040-5f1d-11e8-8b5b-b91399339538,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),9,9,4,3,5,5,5,NA,5,NA,5,4,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,Point-of-sale-systeem,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Niks wat ik zo kan bedenken!,Niks wat ik zo kan verzinnen
2019-05-25 08:46:40 UTC,2019-05-25 08:54:39 UTC,completed,ios,Safari 12.1.1,c0dad9d0-5f84-11e8-acd7-bcc72b63434a,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,9,9,5,5,3,5,5,5,4,4,5,4,5,Tools om verkopen te volgen en te analyseren,,,,,,,,,,,Als er een storing optreed. Nu is weer ok dus ben tevreden.,Ik mis geen functie
2019-05-25 17:18:35 UTC,2019-05-25 17:21:25 UTC,completed,ios,Safari 12.1,d87ec2e0-6001-11e8-a9cb-0e1213d9656c,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,3,NA,4,4,4,NA,4,NA,NA,3,NA,,,,,Kaartlezer,,,,,,,"Niets hoor, ik gebruik het niet zo vaak",Nvt voor mij
2019-05-25 17:54:57 UTC,2019-05-25 17:57:50 UTC,completed,ios,Safari 12.1.1,7439279c-3753-11e9-ac35-ddbff139a480,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Online advertenties,9,9,4,5,5,5,5,4,5,5,5,3,NA,,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,,
2019-05-25 18:06:25 UTC,2019-05-25 18:08:53 UTC,completed,ios,Safari 12.1,8b82ee60-603f-11e8-95af-c3a081e7acee,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, Ik betaalde voor iets of zag iemand anders iets betalen met iZettle,7,8,4,3,NA,NA,5,5,5,3,3,1,2,,,,,Kaartlezer,,,,,,,De percentages voor kleine ondernemers zijn wel hoog,X
2019-05-26 10:46:36 UTC,2019-05-26 10:52:07 UTC,completed,windows,Chrome 74.0.3729.169,a15c0510-59c2-11e8-91da-20adc4e709d8,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,4,3,4,4,4,2,4,2,4,2,4,,,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"Het is super fijn dat je overal kunt laten pinnen. Ik vind dat het percentage hoog is wat Izettle inhoudt. Voor mij als klein bedrijf niet erg lonend. Ben aan het overwegen om over te stappen. Jammer dat het alleen compatibel is met Apple en nog geen Android. De oplader vind ik veel te duur.
Verder zeer tevreden want het werkt goed. Succes!",Ik zou graag bij pinbetaling een kenmerk willen kunnen invullen zodat ik in mijn bijschrijving direct kan zien wie er gepind heeft.
2019-05-26 16:19:09 UTC,2019-05-26 16:25:32 UTC,completed,ios,Safari 12.1,57173f40-611c-11e8-8624-3f2da1485e52,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,9,8,5,4,NA,4,4,5,5,NA,4,3,3,Tools om verkopen te volgen en te analyseren,,,Tools voor inventarisbeheer,Kaartlezer,,,,,,,"Als vereniging hebben we een iPad van iemand gekregen waarmee we de betalingen in de kantine regelen via izettle. Nu schijnt die ipad straks in september niet meer veilig te zijn om te gebruiken, dus moeten we daar een nieuwe oplossing voor bedenken.",Niets eigenlijk
2019-05-26 18:22:02 UTC,2019-05-26 18:29:27 UTC,completed,ios,Safari 12.1,ec93e2e6-391e-11e9-a4f1-d47af6684bd1,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,9,9,5,4,5,5,5,4,5,5,4,3,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,,Kaartlezer,,,, Zakelijke financiering,,,'-,'-
2019-05-26 18:31:12 UTC,2019-05-26 18:32:49 UTC,completed,ios,Safari 12.1,c6b71cde-3944-11e9-a004-db95c6c929f9,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Zoekmachine/zoekopdracht (Google),8,9,5,5,4,5,5,5,5,4,4,4,5,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,De kaartlezer instellen in een andere taal lukt niet.,Taal instelling
2019-05-26 19:37:59 UTC,2019-05-26 19:41:59 UTC,completed,android,Chrome 74.0.3729.157,c20bb370-605a-11e8-8943-6d7e651cd03f,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,5,5,5,5,4,5,5,4,4,4,Tools om verkopen te volgen en te analyseren,,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)", Zakelijke financiering,,,Wij zijn zeer tevreden,Ik mis geen functies
2019-05-26 20:12:50 UTC,2019-05-26 20:20:26 UTC,completed,android,Chrome 67.0.3396.87,2f0af86c-38f7-11e9-8bc7-b77e9b5ec37c,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,5,5,5,5,5,5,5,5,5,5,,,,,Kaartlezer,,,, Zakelijke financiering,,,zou niet kunnen aangeven wat er beter kan. gebruik het nog maar kort . maar ben erg tevreden.,er zou automatisch  een bon uit moeten komen
2019-05-27 04:43:00 UTC,2019-05-27 04:45:55 UTC,completed,android,Chrome 74.0.3729.157,4b0ffd50-601c-11e8-a3ea-2134154818e0,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, Ik betaalde voor iets of zag iemand anders iets betalen met iZettle,9,1,5,5,5,5,5,5,5,5,5,5,5,,Tools voor boekhouding,,,Kaartlezer,,,,,,,Hij is goed,Niks
2019-05-27 16:00:25 UTC,2019-05-27 16:02:21 UTC,completed,ios,Safari 12.0,478d97f0-61ca-11e8-a688-ad1dffc2dc98,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,5,5,5,5,NA,5,5,5,5,5,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,Tools voor personeelsbeheer,Tools voor inventarisbeheer,Kaartlezer,Point-of-sale-systeem,Loyaliteits/CRM-add-on,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"Kan niets verzinnen, ben super tevreden!","Kan niets verzinnen, ben super tevreden!"
2019-05-27 16:28:02 UTC,2019-05-27 16:33:50 UTC,completed,android,Chrome 74.0.3729.157,2c11ccd0-6206-11e8-9b47-bbbd30ecdb11,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),9,10,NA,NA,5,5,5,NA,4,NA,5,5,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"Ik ben heel tevreden, maar ik dacht dat er eerst meerdere telefoons tegelijk op de kaartlezer aangesloten konden zijn. Nu lukt dat niet en moet ik mijn telefoon aan mijn compagnon uitlenen.",Nee
2019-05-28 14:01:33 UTC,2019-05-28 14:08:09 UTC,completed,windows,Chrome 74.0.3729.169,a1b89e40-60b8-11e8-a6c8-579a7c8ac89c,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,5,4,5,4,4,4,4,4,4,3,4,,,,,Kaartlezer,,,,,,,NVT,NVT
2019-05-28 15:20:09 UTC,2019-05-28 15:22:28 UTC,completed,ios,Safari 12.1,e932c2b0-626f-11e8-903b-7fea722c185d,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,7,3,NA,5,NA,4,NA,4,NA,1,1,NA,,,,,,,,,,Geen van het bovengenoemde,,?,😄
2019-05-28 15:20:17 UTC,2019-05-28 15:23:21 UTC,completed,windows,Chrome 74.0.3729.169,630797d0-625e-11e8-ba76-21f3ebb59429,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, Ik betaalde voor iets of zag iemand anders iets betalen met iZettle,6,6,4,1,4,NA,2,2,4,NA,3,3,1,,,,,,,,,,Geen van het bovengenoemde,,"Wil aub iemand reageren op mijn email met vragen.
Ik ben al sinds februari bezig.
Al vele emails gestuurd
Geen reactie",xx
2019-05-28 15:26:12 UTC,2019-05-28 15:31:04 UTC,completed,ios,Safari 12.1,a13ac480-62a1-11e8-9545-7b0b42469241,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,7,7,3,3,3,3,3,NA,4,NA,3,2,3,,,,,,,,,,Geen van het bovengenoemde,,"Soms maakt de kaartlezer moeilijk contact met mijn mobiel, dan moeten klanten wat langer wachten",Op dit moment mis ik verder niets
2019-05-28 16:39:01 UTC,2019-05-28 16:41:42 UTC,completed,android,Chrome 74.0.3729.157,382c17a0-603f-11e8-8d50-e565fa7d34d7,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),8,9,4,4,4,4,4,4,5,4,4,3,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,,Kaartlezer,,,,,,,Splitsen van rekening. Nu alleen beschikbaar bij abonnement. Voor ons als tennisclub zou dit ook handig zijn bij de gratis versie.,Splitsen van rekening in het gratis account.
2019-05-28 16:58:02 UTC,2019-05-28 17:04:13 UTC,completed,android,Chrome 67.0.3396.87,08eeb070-62a0-11e8-a6d0-41de66c2eeb4,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Mijn bank ING had jullie aan bevolen. Omdat hun service niet bij mijn bedrijf paste,10,10,4,5,5,5,5,5,5,5,5,NA,5,Tools om verkopen te volgen en te analyseren,,,,,,Loyaliteits/CRM-add-on,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Helemaal tevreden,Email retention for followup
2019-05-28 18:06:50 UTC,2019-05-28 18:11:24 UTC,completed,mac,Safari 12.1.1,e091b0f0-6245-11e8-ae5f-06509d81affd,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,9,9,5,4,4,4,4,NA,5,5,5,3,5,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,Tools voor personeelsbeheer,Tools voor inventarisbeheer,Kaartlezer,Point-of-sale-systeem,Loyaliteits/CRM-add-on,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)", Zakelijke financiering,,,Over het algemeen prima tevreden .. kan even niks specifiek bedenken ..,automatische upload naar Jortt zou handig zijn ...
2019-05-28 18:20:08 UTC,2019-05-28 18:22:41 UTC,completed,ios,Safari 12.1,43b801e0-3ac0-11e9-ae45-68ede5aeb8a3,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Online advertenties,9,9,4,4,4,4,5,5,5,5,5,3,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,Tools voor personeelsbeheer,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)", Zakelijke financiering,,,Nvt,Nvt
2019-05-28 19:00:06 UTC,2019-05-28 19:03:33 UTC,completed,windows,Microsoft Edge 17.17134,b59389d6-38d8-11e9-b702-ad2f63f29914,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,10,10,5,5,5,5,5,NA,5,NA,5,5,5,,,,,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,nvt / na,na nvt
2019-05-28 20:05:53 UTC,2019-05-28 20:18:41 UTC,completed,ios,Safari 12.1,4f0d1752-3aab-11e9-b5fa-a5b1a44597ed,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, Ik betaalde voor iets of zag iemand anders iets betalen met iZettle,8,8,3,3,3,3,4,NA,4,NA,4,2,3,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,Tools voor inventarisbeheer,Kaartlezer,,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,"De courtage per transactie is aan de hoge kant. Misschien dat een schaal systeem meer gebruikers over de streep trekt. B.v €0-€10, €11-€50, €51-€150, €151-&500 enz","Het kan aan mij liggen, maar het lukt mij niet om een gedetailleerd maandoverzicht met alle transacties te maken"
2019-05-29 07:54:07 UTC,2019-05-29 07:57:33 UTC,completed,android,Chrome 74.0.3729.136,eae10090-62bf-11e8-b34a-7b6239e07bd3,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),8,8,5,4,5,5,5,NA,5,NA,5,2,5,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,,,Kaartlezer,Point-of-sale-systeem,,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)",,,,Niets,Niets
2019-05-29 14:09:29 UTC,2019-05-29 14:11:12 UTC,completed,windows,Internet Explorer 11.0,48220048-39d3-11e9-8cc2-73de4e82d89a,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Zoekmachine/zoekopdracht (Google),8,8,4,4,2,5,5,NA,5,3,3,1,4,Tools om verkopen te volgen en te analyseren,,,,,,,,,,,Veel storingen tijdens de betalingen,n.v.t..
2019-05-29 15:20:09 UTC,2019-05-29 15:22:36 UTC,completed,android,Chrome 74.0.3729.157,b84a5dd0-6313-11e8-9296-e9779f7f04a6,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,4,3,4,4,4,NA,5,5,4,1,4,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,Tools voor personeelsbeheer,Tools voor inventarisbeheer,Kaartlezer,Point-of-sale-systeem,Loyaliteits/CRM-add-on,"Kassa-randproducten (bijvoorbeeld een kassabonprinter, barcode-lezer, etc.)", Zakelijke financiering,,,Te hoge transactie kosten,Nee
2019-05-29 15:45:24 UTC,2019-05-29 15:50:11 UTC,completed,windows,Internet Explorer 11.0,5c1a23f0-44b0-11e8-a095-6e0ec54701b8,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Zoekmachine/zoekopdracht (Google),7,7,5,5,4,5,5,4,5,4,5,5,4,Tools om verkopen te volgen en te analyseren,,,,,,,,,,,naar beneden afronden van overgemaakte bedragen,/?
2019-05-29 17:19:26 UTC,2019-05-29 17:21:33 UTC,completed,mac,Chrome 74.0.3729.157,19a91fd0-6314-11e8-ac0c-6744ea79953a,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2, Ik betaalde voor iets of zag iemand anders iets betalen met iZettle,8,10,3,3,4,4,5,4,4,4,4,4,4,,,,,,,,,,Geen van het bovengenoemde,,"niets, ik beveel het aan iedereen aan .","niet, ik raad het iedereen aan"
2019-05-29 17:36:33 UTC,2019-05-29 17:41:11 UTC,completed,ios,Safari 12.1,30c5e840-6375-11e8-90cf-d5ef76f11770,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,"Ik zocht een handzaam pinapparaat, het was Simyo of iZettle, izettle geworden vanwege het formaat en de snelheid ",9,10,5,NA,2,4,5,NA,5,5,5,3,4,Tools om verkopen te volgen en te analyseren,,Tools voor personeelsbeheer,,Kaartlezer,,,,,,,"Graag bedragen elke dag storten weekend of niet, vandaag gepint morgen op mijn rekening. Is namelijk makkelijker voor boekhouding en is overzichtelijker.",Geen
2019-05-29 18:27:36 UTC,2019-05-29 18:28:57 UTC,completed,android,Chrome 74.0.3729.157,92b4230a-3b51-11e9-8870-88982ebbd545,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Social media,10,10,5,5,5,5,5,5,5,5,5,5,5,Tools om verkopen te volgen en te analyseren,Tools voor boekhouding,Tools voor personeelsbeheer,Tools voor inventarisbeheer,,Point-of-sale-systeem,,,,,,Nvt,Nvt
2019-05-29 18:29:40 UTC,2019-05-29 18:39:21 UTC,completed,ios,Safari 12.1,a21af2f2-3ba0-11e9-90a5-c7ee9ac4a63f,3M,NL,email,crm,EU_NL_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2, iZettle werd mij door iemand aanbevolen,8,8,NA,NA,5,5,5,5,5,5,NA,NA,NA,,,,,,,,, Zakelijke financiering,,,Krijg af en toe storing met kart lezen,Geen idee
