Started At,Completed At,Completion Status,Device Type,Browser,Organization Uuid,Segment,Organizationscountry,Utm Medium,Utm Source,Utm Campaign,1. 1. Mitä kautta tutustuit iZettleen?,2. 2. Miten tyytyväinen olet yleisesti iZettleen?,3. 3. Kuinka todennäköisesti suosittelisit iZettle ystävälle tai työtoverille?,"4.1. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Viestintä (esimerkiksi uusista iZettlen toiminnoista, vinkit & niksit, tilin päivitykset)",4.2. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Tilisi osoitteessa my.izettle.com,"4.3. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Yhteensopivuus lisävarusteiden kanssa (esimerkiksi tulostimet, telakat, viivakoodinlukijat jne.)",4.4. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Kuitin tarjoaminen asiakkaillesi,4.5. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Yksittäisten korttimaksujen maksukatto,"4.6. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Asiakaspalvelu
",4.7. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Maksujen vastaanottaminen,4.8. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Kortinlukija,4.9. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Myyntiraportit,4.10. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Tapahtumakulut,4.11. 4. Miten tyytyväinen olet seuraaviin iZettlen toimintoihin: Talletukset,"5. 5. Mitä seuraavista tuotteista, palveluista tai ratkaisuista tiedät iZettlen tarjoavan tai mitä seuraavista arvelet iZettlen voivan tarjota pienyrityksille?",,,,,,,,,,,,,,,,,,"6. 6. Pyrimme aina parantamaan palvelua ja kokemusta asiakkaillemme. Pyydämme teitä ystävällisesti kertomaan, mikäli: olette johonkin erityisen tyytymätön.","7. 7. Pyrimme aina parantamaan palvelua ja kokemusta asiakkaillemme. Pyydämme teitä ystävällisesti kertomaan, mikäli: kaipaat palveluumme joitain uusia toimintoja."
2019-06-13 10:23:02 UTC,2019-06-13 10:29:20 UTC,completed,windows,Chrome 75.0.3770.80,c2ff0824-464e-11e9-b748-c7d4a284e8e9,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,10,10,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,,Kanta-asiakkuuksien hallinta / CRM-lisäosa,,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Kaiki hyvin,Ok
2019-06-13 16:11:12 UTC,2019-06-13 16:13:35 UTC,completed,android,Chrome 67.0.3396.87,7f570990-6efa-11e8-aa98-d3c2863983b7,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internethaulla (Google),8,9,4,3,4,5,4,3,5,3,5,5,5,,,Kortinlukija,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Laitteen parittaminen hankalaa,Ei tule mieleen
2019-06-13 17:02:09 UTC,2019-06-13 17:08:10 UTC,completed,ios,Safari 12.0,5565e840-4721-11e9-9d3d-6e8a5f0f5703,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Asioin liikkeessä jossa oli iZettle ,6,6,1,3,1,5,5,3,2,1,5,5,5,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,"Asiakkaani joutuvat toisinaan odottamaan maksutapahtumaa, se on joskus todella raivostuttavaa, kun asiakkaalla kiire, minun laitteeni hiipuu, eikä tapahdu mitään. Muuten laite on loistava",Sähäkkää toimivuutta
2019-06-13 17:53:40 UTC,2019-06-13 17:57:44 UTC,completed,android,Chrome 75.0.3770.89,bf256730-6e62-11e8-b9a0-01830afcb2aa,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,10,10,5,5,5,5,5,5,5,5,4,3,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Olen kaikkeen oikein tyytyväinen.,En osaa sanoa.
2019-06-15 16:24:50 UTC,2019-06-15 16:30:52 UTC,completed,ios,Safari 12.1.1,dc96dc60-6f19-11e8-b3f1-fb95641daf51,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,8,4,4,4,3,4,5,4,5,5,5,5,,,Kortinlukija,,,,,,,,,,,,,,,,Hyvin on toiminut toiminnan yllä pito prosentti vois olla alempi,Kelpaa näin
2019-06-16 08:40:03 UTC,2019-06-16 08:42:06 UTC,completed,ios,Safari 12.1.1,c31f97b0-70b1-11e8-8aa8-d8ae70b71031,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,4,4,4,4,4,4,4,4,5,3,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,'-,'-
2019-06-16 16:15:07 UTC,2019-06-16 16:20:27 UTC,completed,android,Chrome 67.0.3396.87,06439890-7191-11e8-9695-571638e55f6d,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internethaulla (Google),9,9,4,4,5,5,4,4,5,5,5,5,4,,,Kortinlukija,,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,,,,,,,,,,,Voisi olla edullisempi palvelu.,Ei tule mitään mieleen.
2019-06-16 17:29:02 UTC,2019-06-16 17:31:46 UTC,completed,android,Chrome 75.0.3770.89,feb29940-7150-11e8-88e0-631004559366,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Sosiaalisen median,8,8,4,5,NA,5,5,4,5,5,5,2,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,'-,'-
2019-06-16 17:58:10 UTC,2019-06-16 18:00:39 UTC,completed,ios,Safari 12.1.1,84504cc0-6f97-11e8-b6bb-e29d374ed32b,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,10,10,4,4,5,5,4,5,4,4,5,4,4,,,Kortinlukija,,,Yritysten rahoitus,,,Kirjanpitotyökalut,,,,,,,,,,En ole,En osaa sanoa
2019-06-16 18:46:27 UTC,2019-06-16 18:48:50 UTC,completed,ios,Safari 12.1,a68a3876-497d-11e9-b6d4-8540be1361cf,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,10,10,5,5,NA,4,NA,NA,5,5,5,4,5,,,Kortinlukija,,,,,,,,,,,,,,,,.,.
2019-06-16 19:22:04 UTC,2019-06-16 19:26:40 UTC,completed,android,Chrome 73.0.3683.90,77a746d0-4954-11e9-84aa-a91611275a1a,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Ex mieheni firma käytti iZettleä,5,8,1,3,1,5,3,3,4,1,3,3,3,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,HUAWEIn Androidin yhteensopimattomuus ja uusimman version jälkeen syntyneet ongelmat,En osaa sanoa. Toimisi nyt tämäkään masiina.
2019-06-17 07:32:57 UTC,2019-06-17 07:41:21 UTC,completed,android,Chrome 74.0.3729.136,47f514fe-48f9-11e9-b91a-29a1bb1d3a98,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,8,9,3,3,NA,3,NA,NA,4,4,2,2,5,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Myyntiraporteissa alv:n osuus myyntihinnasta, alv kanta näkyviin, mikä oli ulosmyynnin hinnasta iZettlen osuus.",En osaa sanoa nyt
2019-06-17 10:30:02 UTC,2019-06-17 10:33:57 UTC,completed,windows,Chrome 75.0.3770.90,f0621330-6a74-11e8-80bd-f023316de304,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internethaulla (Google),10,10,4,5,NA,5,NA,5,5,5,5,5,5,,,Kortinlukija,,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Kaikki hyvin, kiitos hyvästä laitteesta.",en kiapaa mitään
2019-06-17 16:38:38 UTC,2019-06-17 16:41:27 UTC,completed,android,Chrome 74.0.3729.157,5aa9c810-4a8e-11e9-9338-b1035a0eb2be,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,10,10,5,4,4,5,4,4,5,5,5,5,5,,,Kortinlukija,,Kassajärjestelmä,,,Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,Olen tyytyväinen,En keksi mitään
2019-06-18 02:11:34 UTC,2019-06-18 02:15:34 UTC,completed,windows,Chrome 74.0.3729.169,c80c0590-723e-11e8-a814-ec50f65aa9ef,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,10,10,5,5,4,4,4,5,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,,,,,,,,,,,,,,,,,"mitä tarvitsen on o,k",Hyvää Kesää
2019-06-18 06:50:09 UTC,2019-06-18 06:55:08 UTC,completed,windows,Chrome 74.0.3729.169,002549dc-3c2e-11e9-be66-9b49583b6bea,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Sosiaalisen median,7,9,3,4,2,4,4,2,5,4,5,4,4,,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,Kortinlukijan ja älypuhelimen yhdistäminen toisiinsa bluetoothin kautta on monesti vaikeaa.  Kortinlukija torjuu laitepariyhteyden useista yrityksistä huolimatta.,'-
2019-06-18 12:02:51 UTC,2019-06-18 12:06:59 UTC,completed,windows,Chrome 75.0.3770.90,42c5b9e0-632e-11e8-91b6-e6c6e899a646,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Sosiaalisen median,9,10,4,5,3,3,3,3,5,5,4,2,3,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,En mihinkään.,Haluaisin nähdä izettellä maksaneen asiakkaan nimen.
2019-06-18 15:24:03 UTC,2019-06-18 15:27:36 UTC,completed,ios,Safari 12.1.1,a1d62590-72c5-11e8-9d32-b9e0aef5bc9e,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,8,9,3,4,NA,4,NA,NA,4,5,4,1,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,O,O
2019-06-18 16:41:42 UTC,2019-06-18 16:44:01 UTC,completed,android,Chrome 67.0.3396.87,e930fe98-4af5-11e9-8b5e-0a69af8051ec,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,9,8,4,NA,NA,4,NA,NA,4,4,5,4,5,,,Kortinlukija,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,olen tyytyväinen,olen tyytyväinen
2019-06-19 05:20:39 UTC,2019-06-19 05:24:04 UTC,completed,android,Chrome 74.0.3729.157,aab3d270-4aec-11e9-8bd5-862b57e69159,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,10,10,4,4,3,4,4,4,5,5,4,4,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Rekisteröidyttyäni peruskäyttäjäksi, sivusto toivotti tervetulleeksi Pro järjestämän käyttäjäksi = asiavirhe, jonka toivon korjattavan",Entä toiveita
2019-06-19 07:30:45 UTC,2019-06-19 07:33:21 UTC,completed,ios,Safari 12.0,c130f690-4af6-11e9-8c6a-d2bdd9f313fa,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,10,10,4,5,NA,5,4,5,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,Eos,Eos
2019-06-19 15:25:36 UTC,2019-06-19 15:32:08 UTC,completed,android,Chrome 71.0.3578.99,353f51f0-7409-11e8-9b01-4915b25b0291,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Verkkomainoksen,9,10,4,5,4,4,4,5,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Kortilukian väri,Kortinlukian näppäimistöön parempi taustavalo
2019-06-19 18:50:14 UTC,2019-06-19 18:54:52 UTC,completed,android,Chrome 73.0.3683.90,4de90890-7391-11e8-a69f-46bd64066b6c,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,8,9,3,5,4,4,4,4,5,5,5,4,5,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,,Kassajärjestelmä,,,,Kirjanpitotyökalut,,,,,,,,,,Käyttöni on vielä vähäistä en siis voi paljon arvioida.,En osaa vielä kommentoida
2019-06-19 20:04:43 UTC,2019-06-19 20:10:04 UTC,completed,ios,Chrome 74.0.3729.155,53adb2c0-4bc3-11e9-9b4c-dc855d501afa,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,10,10,3,3,4,4,4,4,2,3,5,3,4,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,,,,,,,,,,,Kaikki hyvin,Asiakkan laina tili avaminen (pöytäpiikki)
2019-06-20 06:14:57 UTC,2019-06-20 06:17:37 UTC,completed,android,Chrome 75.0.3770.89,91dfba70-73ba-11e8-a7d5-283813457f59,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Sosiaalisen median,9,10,4,4,NA,4,NA,NA,5,4,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,'-,'-
2019-06-20 16:52:52 UTC,2019-06-20 16:54:38 UTC,completed,android,Chrome 74.0.3729.157,c704ea60-4c89-11e9-8bb5-198edb1a1b99,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,8,8,4,5,NA,5,5,5,4,3,5,3,3,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,En ole,Ei
2019-06-20 21:09:36 UTC,2019-06-20 21:13:09 UTC,completed,android,Chrome 72.0.3626.121,9c4cf3b4-4aed-11e9-a6a4-84a76c0d11f0,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internethaulla (Google),7,5,4,5,NA,5,4,NA,4,4,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Xxx,Xxx
2019-06-22 17:50:34 UTC,2019-06-22 17:52:27 UTC,completed,ios,Safari 12.1.1,111c160e-4df8-11e9-b3c0-7306806ea895,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,10,10,4,5,NA,5,NA,NA,5,5,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Olen tyytyväinen,Hyvä näin
2019-06-23 04:44:59 UTC,2019-06-23 04:48:16 UTC,completed,android,Chrome 75.0.3770.89,bed07f1e-4ba1-11e9-998e-c6ff8eee92c6,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internethaulla (Google),9,10,5,5,NA,5,NA,NA,4,4,4,4,4,,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Kaikki ok.,Ok
2019-06-23 18:37:28 UTC,2019-06-23 18:40:13 UTC,completed,android,Chrome 75.0.3770.101,a2525480-7725-11e8-9bc1-4b6c62515f95,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internethaulla (Google),9,9,4,4,4,4,4,4,4,4,4,4,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,Yritysten rahoitus,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,Ei ole sellaista asiaa tällä hetkellä,Ei tule mitään mieleen
2019-06-24 07:36:58 UTC,2019-06-24 07:39:47 UTC,completed,windows,Chrome 75.0.3770.100,94ea4480-75ed-11e8-9e06-a288378a1a0a,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,9,5,5,5,5,NA,5,5,5,5,5,5,,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"kaikki ok, sopii toimintaamme hyvin kun maksut ovat satunnaisia.",tällähetkellä kaikki ok
2019-06-24 12:49:09 UTC,2019-06-24 12:52:19 UTC,completed,android,Chrome 75.0.3770.89,33a6095c-4f36-11e9-baa7-6003a566df91,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,7,7,4,4,3,4,3,4,3,3,5,5,5,,,Kortinlukija,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Kortinlukija ei toimi moitteitta. Toisinaan sen saa käynnistää uudelleen monta kertaa, minkä jälkeen vasta yhdistää sovelluksen ja lukijan",
2019-06-24 14:24:49 UTC,2019-06-24 14:29:06 UTC,completed,ios,Safari 12.1.1,3dd91e58-4ef7-11e9-954d-690a83202571,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,9,10,5,5,NA,5,NA,5,5,5,5,4,NA,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),Työntekijöiden hallintatyökalut,Kirjanpitotyökalut,,,,,,,,,,Ei ole mitään!,Ei ole mitään.
2019-06-24 15:21:24 UTC,2019-06-24 15:24:17 UTC,completed,windows,Chrome 75.0.3770.100,685d5880-7386-11e8-ad31-e5b04a0a4527,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,6,6,3,3,3,4,4,2,3,5,2,2,3,,,Kortinlukija,,,,,,,,,,,,,,,,Miten eri alv verokannat saa eriteltyä?,Neuvontapalvelua
2019-06-24 15:45:10 UTC,2019-06-24 15:52:26 UTC,completed,android,Chrome 75.0.3770.101,f650d050-4d64-11e9-b573-14ee01d625a4,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,10,10,4,5,NA,NA,4,5,4,5,5,5,5,,,,,,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,On mukava käyttää.,Mobplay
2019-06-24 17:38:31 UTC,2019-06-24 17:48:06 UTC,completed,windows,Internet Explorer 11.0,ce154dd0-6e28-11e8-aeca-c76c7483dea2,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Sosiaalisen median,8,10,5,5,5,5,5,2,4,4,5,5,4,,,,,Kassajärjestelmä,,,Työntekijöiden hallintatyökalut,,,,,,,,,,,selkeämpi järjestelmä jos luku laite ei toimi nopeasti saatava se saatana suomeksi  2 viikon aikana lentokenttä kyytejä joutunut sagemilla,suomeksi ja niin että tyhmäkin tajuu
2019-06-25 16:41:20 UTC,2019-06-25 16:47:01 UTC,completed,mac,Safari 12.1.1,b4655158-50d8-11e9-8860-b38868163653,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internethaulla (Google),9,9,4,3,4,4,4,4,3,5,4,4,4,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,"Hallintaliittymässä liikkuminen ""normaalitilan"" ja E-Commercen välillä on hieman sekavaa.",Oletteko suunnitelleet muiden maksupalvelujen lisäämistä verkkokaupan puolelle (esim. verkkopankit)?
2019-06-25 16:51:34 UTC,2019-06-25 16:53:30 UTC,completed,android,Chrome 75.0.3770.101,00b9b162-50bf-11e9-b16c-cf59d988b2b7,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,10,10,5,5,5,5,5,5,5,4,5,5,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,Kaikki hyvin 😃,En tarvitse.
2019-06-25 18:34:17 UTC,2019-06-25 18:37:41 UTC,completed,windows,Firefox 67.0,c39d2770-50ad-11e9-9bbb-57bcdbfdb9eb,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,9,10,NA,4,NA,4,NA,NA,5,5,4,3,5,,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,,,,,,,,,,,xxx,xxx
2019-06-25 18:55:22 UTC,2019-06-25 18:58:58 UTC,completed,android,Chrome 67.0.3396.87,66d419c0-509b-11e9-ab7a-0382352abbd4,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Käytin tai näin jonkun käyttävän iZettleä maksamiseen,10,10,5,4,4,5,5,5,5,5,5,4,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,_,Olen tällä hetkellä tähän palveluun  tällaisenaan oikein tyytyväinen.
2019-06-26 04:01:14 UTC,2019-06-26 04:06:11 UTC,completed,windows_phone,Internet Explorer 11.0,c39d2770-50ad-11e9-9bbb-57bcdbfdb9eb,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Joku suositteli iZettleä minulle,8,8,4,4,NA,5,4,4,4,3,4,4,4,,,,,,,,,,Ei mitään näistä,,,,,,,,,välillä kestää kauan ennenkuin tabletti löytää kortinlukijan,Ei oikein
2019-06-26 04:55:43 UTC,2019-06-26 04:58:57 UTC,completed,android,Chrome 74.0.3729.157,c0aefb80-7875-11e8-be78-1c48438be657,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Joku suositteli iZettleä minulle,8,8,NA,3,NA,4,NA,NA,3,4,4,2,3,Myynnin seuranta- ja analysointityökalut,Kanta-asiakkuuksien hallinta / CRM-lisäosa,Kortinlukija,,Kassajärjestelmä,,Kassakoneen lisävarusteet (esim. kuittitulostin ja viivakoodinlukija),,Kirjanpitotyökalut,,,,,,,,,,Tiedotus tilityksiä viivästyttävistä pyhistä,En tällä hetkellä
2019-06-26 10:27:38 UTC,2019-06-26 10:31:05 UTC,completed,android,Chrome 75.0.3770.101,9b77f260-4f32-11e9-8df6-97d5cd09dc06,3M,FI,email,crm,EU_FI_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Verkkomainoksen,10,10,4,5,5,5,4,4,4,5,5,4,5,Myynnin seuranta- ja analysointityökalut,,Kortinlukija,Varastonhallintatyökalut,,,,,,,,,,,,,,,Olen todella tyytyväinen helppo käyttöisyyteen,💖
